Employee ID,Age,Department,Position,Salary,Joining Date,Performance,Location,Education,Manager ID,Years in Company,Gender
316,60,HR,Junior,125164,2019-04-10,Average,Chicago,PhD,5401,3,Male
317,47,Engineering,Senior,65766,2023-01-23,Average,San Francisco,Bachelor's,142,5,Male
318,27,Marketing,Manager,58797,2011-07-16,Below Average,New York,Bachelor's,4391,17,Female
319,48,HR,Junior,93433,2024-01-24,Average,Los Angeles,Master's,9765,18,Male
320,61,Engineering,Intern,115333,2022-01-07,Excellent,Los Angeles,Bachelor's,4557,17,Female
321,34,Marketing,Manager,98036,2010-10-21,Below Average,New York,High School,8919,12,Female
322,45,Finance,Manager,141020,2017-04-24,Excellent,Chicago,Master's,4379,20,Female
323,47,Finance,Intern,39031,2024-05-07,Below Average,New York,Master's,7330,0,Female
324,38,Engineering,Manager,42541,2017-01-31,Good,Dallas,High School,70,16,Male
325,58,Sales,Manager,111148,2021-10-08,Below Average,Dallas,High School,2994,6,Female
326,46,Finance,Senior,140081,2018-03-13,Good,Chicago,Bachelor's,3121,1,Female
327,65,Sales,Junior,62394,2016-10-21,Excellent,Chicago,Bachelor's,9708,14,Female
328,32,Finance,Manager,32302,2018-07-21,Excellent,Dallas,Master's,2529,18,Female
329,64,Marketing,Manager,109816,2015-03-05,Average,Los Angeles,Bachelor's,5079,4,Male
330,47,HR,Manager,71535,2020-06-10,Below Average,Chicago,High School,8967,2,Female
331,39,Finance,Senior,80816,2020-09-11,Excellent,San Francisco,Master's,2991,20,Male
332,40,Finance,Senior,101647,2011-03-26,Good,San Francisco,High School,3075,9,Male
333,34,HR,Senior,95269,2018-10-27,Excellent,New York,PhD,8607,0,Male
334,62,Sales,Intern,139712,2012-07-12,Excellent,Los Angeles,PhD,7169,0,Male
335,45,HR,Manager,116210,2024-09-13,Average,Los Angeles,Master's,6041,3,Male
336,55,Finance,Intern,149654,2024-03-23,Excellent,New York,Bachelor's,5390,5,Female
337,35,Marketing,Junior,149003,2012-02-10,Excellent,New York,High School,1554,13,Male
338,42,Sales,Senior,32332,2017-03-30,Average,New York,PhD,2439,16,Male
339,62,HR,Junior,52878,2019-08-17,Good,Dallas,PhD,6319,18,Female
340,46,HR,Manager,95386,2013-11-18,Good,San Francisco,Master's,9852,0,Male
341,34,Engineering,Junior,37624,2018-12-31,Good,Dallas,Master's,3292,19,Female
342,55,HR,Junior,49267,2017-11-18,Below Average,Dallas,Master's,4739,15,Female
343,64,Engineering,Manager,128036,2021-12-03,Excellent,Los Angeles,High School,5119,17,Male
344,35,HR,Junior,30378,2015-08-09,Below Average,New York,Master's,7083,5,Male
345,32,HR,Junior,37906,2019-08-06,Good,San Francisco,High School,2562,19,Male
346,64,HR,Senior,103176,2023-09-02,Average,Los Angeles,Bachelor's,6639,1,Female
347,36,Finance,Junior,99552,2024-02-15,Average,New York,Bachelor's,399,4,Male
348,31,Engineering,Manager,109404,2016-01-29,Average,San Francisco,High School,2588,4,Male
349,40,Sales,Junior,35792,2021-12-14,Below Average,San Francisco,PhD,9954,0,Female
350,43,Engineering,Senior,125365,2018-09-30,Good,Los Angeles,High School,6144,9,Female
351,35,Marketing,Junior,84959,2023-09-03,Excellent,New York,Master's,6632,5,Female
352,26,Finance,Manager,148369,2020-03-19,Average,Chicago,High School,9785,17,Female
353,38,Marketing,Senior,79161,2012-08-06,Average,San Francisco,Master's,3289,1,Male
354,33,Sales,Senior,37175,2021-11-11,Good,Los Angeles,Master's,9510,5,Male
355,57,HR,Senior,78675,2024-07-14,Average,Chicago,Master's,2185,6,Female
356,43,HR,Junior,99637,2017-05-09,Below Average,Los Angeles,High School,4900,2,Male
357,48,Sales,Manager,65322,2013-06-14,Below Average,Los Angeles,PhD,4250,5,Male
358,29,Marketing,Manager,84331,2013-11-07,Good,New York,PhD,683,13,Female
359,49,Marketing,Intern,64041,2011-10-09,Average,Chicago,PhD,7034,15,Male
360,35,Marketing,Manager,54801,2016-09-08,Below Average,Dallas,High School,8742,15,Female
361,43,HR,Intern,40437,2020-06-04,Good,Los Angeles,Master's,7451,7,Male
362,63,HR,Senior,110441,2021-07-09,Below Average,Los Angeles,Bachelor's,4014,18,Female
363,40,Finance,Intern,114681,2024-01-12,Average,Dallas,Master's,1541,9,Male
364,57,Engineering,Junior,67736,2024-11-01,Good,New York,Bachelor's,8745,14,Male
365,38,Finance,Intern,92144,2019-12-27,Good,New York,PhD,5395,3,Male
366,25,Sales,Manager,74512,2024-12-01,Below Average,New York,High School,609,0,Male
367,35,Sales,Junior,95379,2013-07-14,Good,San Francisco,PhD,7018,2,Male
368,38,HR,Senior,57239,2022-02-26,Average,San Francisco,PhD,3978,16,Female
369,22,Finance,Junior,137813,2014-11-12,Good,Chicago,Bachelor's,7607,0,Female
370,64,Finance,Manager,45466,2016-01-31,Average,Los Angeles,Bachelor's,599,15,Male
371,57,Finance,Senior,111457,2017-06-23,Average,New York,Bachelor's,8172,14,Male
372,22,Finance,Senior,31771,2022-05-23,Good,Dallas,PhD,7007,19,Male
373,38,Marketing,Intern,95726,2010-06-10,Excellent,Los Angeles,Bachelor's,7818,17,Male
374,40,Engineering,Intern,142986,2014-03-29,Average,Chicago,Bachelor's,6434,20,Male
375,27,Sales,Senior,93459,2013-07-09,Average,Chicago,Master's,5246,20,Male
376,29,Finance,Manager,143798,2024-09-20,Good,San Francisco,Bachelor's,5808,11,Male
377,45,Finance,Senior,147924,2023-05-13,Average,Chicago,High School,7171,6,Female
378,39,Sales,Manager,124629,2016-11-29,Good,Los Angeles,Bachelor's,4756,1,Male
379,22,Engineering,Junior,136165,2022-06-27,Below Average,Dallas,High School,453,7,Female
380,28,Sales,Manager,110395,2011-04-05,Below Average,San Francisco,High School,553,0,Male
381,31,Marketing,Senior,110766,2023-12-07,Below Average,Dallas,High School,242,20,Male
382,55,Engineering,Intern,145951,2020-09-18,Average,San Francisco,Bachelor's,9484,12,Female
383,42,Engineering,Manager,113760,2019-06-08,Excellent,New York,Bachelor's,8867,3,Female
384,53,HR,Intern,129882,2010-02-28,Excellent,Dallas,Bachelor's,1814,4,Female
385,56,Engineering,Junior,35641,2014-05-17,Excellent,San Francisco,Bachelor's,2815,6,Male
386,47,Sales,Intern,89658,2021-02-23,Excellent,Chicago,High School,4944,10,Female
387,48,HR,Senior,149461,2019-01-12,Average,Chicago,High School,8074,20,Male
388,32,Engineering,Manager,116909,2020-03-12,Good,New York,Master's,6106,10,Male
389,22,HR,Intern,135861,2012-10-19,Excellent,Dallas,Master's,2542,3,Male
390,39,Sales,Manager,126073,2012-10-17,Average,Chicago,Master's,5013,19,Male
391,47,Engineering,Manager,104251,2016-07-18,Excellent,New York,Bachelor's,456,0,Female
392,39,Marketing,Manager,94081,2023-03-01,Below Average,New York,Master's,4612,10,Female
393,42,Finance,Intern,42108,2024-09-05,Below Average,San Francisco,Master's,9558,14,Female
394,32,Finance,Junior,54404,2012-08-18,Below Average,San Francisco,Master's,9551,13,Female
395,59,Sales,Manager,149673,2021-11-22,Average,New York,Master's,1886,20,Female
396,38,Finance,Junior,43125,2022-10-19,Average,New York,PhD,5255,11,Female
397,23,Marketing,Intern,72710,2013-02-08,Average,San Francisco,PhD,8618,14,Male
398,41,Finance,Senior,62592,2011-09-04,Average,San Francisco,High School,1654,16,Female
399,63,Finance,Senior,114883,2011-01-22,Good,Los Angeles,High School,7830,19,Female
400,38,Marketing,Intern,116721,2021-10-29,Good,Los Angeles,High School,1685,5,Male
401,61,Finance,Senior,115915,2020-07-12,Average,New York,High School,1201,0,Male
402,35,Finance,Manager,31314,2018-07-07,Good,San Francisco,Bachelor's,4037,2,Male
403,44,HR,Manager,34578,2010-01-25,Below Average,New York,High School,25,8,Female
404,52,HR,Intern,110387,2015-07-13,Excellent,Chicago,Bachelor's,1631,20,Female
405,23,Marketing,Intern,76376,2015-06-02,Average,San Francisco,Master's,6350,16,Female
406,46,Marketing,Senior,38815,2010-12-01,Good,New York,Master's,5130,15,Female
407,63,HR,Senior,138985,2024-05-21,Good,San Francisco,PhD,4056,18,Female
408,44,Finance,Junior,90304,2017-07-01,Good,Los Angeles,High School,3473,15,Male
409,59,Engineering,Intern,66751,2020-12-04,Average,Chicago,Bachelor's,2602,8,Male
410,44,HR,Manager,36726,2024-10-09,Excellent,Chicago,PhD,9898,19,Female
411,26,Engineering,Senior,43375,2021-09-02,Below Average,Chicago,High School,5911,12,Male
412,44,Finance,Senior,136671,2013-01-01,Below Average,Los Angeles,Master's,8426,12,Male
413,27,Finance,Senior,57656,2018-11-04,Below Average,San Francisco,PhD,1472,15,Male
414,25,HR,Junior,40295,2023-02-05,Below Average,New York,Master's,5957,0,Female
415,25,Marketing,Manager,32167,2016-03-14,Excellent,New York,PhD,4678,1,Female
416,23,Sales,Manager,32518,2021-12-16,Average,Chicago,PhD,4991,3,Male
417,56,Engineering,Intern,39104,2015-12-01,Good,San Francisco,PhD,8276,7,Female
418,36,HR,Junior,34177,2012-02-22,Excellent,New York,PhD,7457,15,Female
419,26,Finance,Manager,74253,2012-05-16,Average,Dallas,Master's,1040,4,Female
420,64,Finance,Senior,53413,2017-11-12,Below Average,New York,Bachelor's,6836,15,Male
421,23,HR,Manager,144992,2011-03-03,Average,New York,Master's,8984,10,Female
422,48,HR,Junior,141387,2019-07-28,Below Average,New York,Bachelor's,3473,15,Female
423,43,Marketing,Intern,49621,2021-06-25,Average,New York,Bachelor's,2890,11,Female
424,33,Engineering,Manager,129554,2021-04-18,Average,New York,PhD,9148,13,Male
425,26,Marketing,Junior,99982,2012-08-15,Average,New York,High School,8377,17,Male
426,60,Finance,Junior,75297,2016-05-30,Good,Los Angeles,High School,6482,3,Female
427,46,Engineering,Manager,120416,2016-04-07,Average,Dallas,Bachelor's,9993,1,Female
428,37,Finance,Intern,61719,2012-01-28,Average,New York,PhD,4620,12,Male
429,58,Sales,Senior,149641,2019-02-10,Excellent,Dallas,High School,8519,16,Male
430,29,Finance,Junior,145772,2023-09-06,Below Average,Chicago,Bachelor's,1334,15,Male
431,46,HR,Junior,71144,2021-03-22,Average,San Francisco,High School,8965,5,Male
432,52,Engineering,Senior,67356,2017-04-11,Below Average,New York,High School,1118,4,Male
433,53,Sales,Senior,145403,2015-12-24,Good,Chicago,PhD,8880,12,Male
434,31,Finance,Senior,82765,2020-04-07,Average,Dallas,High School,9957,11,Female
435,57,Finance,Manager,120704,2015-01-31,Good,Los Angeles,Master's,3725,18,Male
436,55,HR,Manager,96404,2024-02-18,Excellent,Los Angeles,High School,4637,11,Female
437,33,Engineering,Junior,133984,2023-11-03,Below Average,Dallas,PhD,3464,13,Male
438,46,HR,Senior,111509,2017-02-04,Good,New York,Master's,2887,2,Male
439,34,Marketing,Senior,108071,2010-12-01,Average,Chicago,Master's,9535,14,Female
440,32,Finance,Intern,101065,2019-08-25,Below Average,Los Angeles,Bachelor's,9033,19,Female
441,56,Engineering,Senior,61774,2018-09-06,Average,New York,Bachelor's,4353,7,Female
442,24,Sales,Junior,101102,2010-08-18,Average,Dallas,High School,185,7,Female
443,34,Sales,Junior,111531,2021-01-15,Excellent,Dallas,Master's,9913,8,Male
444,46,Engineering,Junior,71836,2011-08-24,Good,San Francisco,PhD,7440,19,Female
445,23,Sales,Senior,85023,2018-12-17,Good,San Francisco,PhD,5087,18,Female
446,38,Marketing,Junior,33360,2022-11-09,Good,San Francisco,Master's,8748,6,Male
447,26,Engineering,Senior,99441,2013-07-20,Excellent,Los Angeles,Master's,469,0,Male
448,58,HR,Junior,108063,2024-01-20,Below Average,Chicago,Bachelor's,2738,12,Female
449,51,Marketing,Junior,132669,2024-11-13,Excellent,Chicago,PhD,9214,16,Male
450,26,Sales,Junior,103428,2014-09-13,Excellent,New York,PhD,7840,1,Female
451,51,Finance,Intern,75632,2021-01-09,Good,San Francisco,Master's,3100,3,Female
452,37,Marketing,Senior,132423,2021-04-21,Excellent,New York,High School,4611,19,Female
453,31,HR,Manager,120995,2017-03-11,Good,San Francisco,High School,2347,0,Female
454,52,Sales,Manager,62444,2016-03-04,Average,Chicago,High School,1441,8,Male
455,51,Marketing,Junior,103647,2020-07-24,Good,Chicago,PhD,8206,3,Male
456,40,HR,Junior,43200,2015-06-17,Below Average,Chicago,Master's,9658,12,Male
457,57,Marketing,Senior,74183,2019-02-19,Good,Chicago,High School,2476,2,Male
458,30,Engineering,Senior,104402,2011-03-04,Average,Dallas,Master's,7240,1,Female
459,35,Marketing,Senior,147113,2012-05-15,Good,New York,PhD,736,12,Female
460,40,Sales,Senior,44872,2013-02-01,Excellent,New York,PhD,9200,20,Female
461,61,Sales,Junior,122425,2015-07-22,Good,New York,Master's,38,3,Male
462,54,HR,Junior,62023,2014-11-23,Average,San Francisco,Master's,8872,6,Male
463,45,Sales,Senior,84360,2016-11-21,Below Average,San Francisco,High School,529,6,Male
464,41,HR,Junior,61926,2017-01-16,Excellent,Dallas,Master's,9679,15,Female
465,27,HR,Senior,40149,2022-04-23,Average,San Francisco,High School,1040,5,Male
466,46,HR,Intern,97296,2017-01-21,Average,Los Angeles,High School,7918,9,Male
467,27,Marketing,Senior,44424,2022-10-03,Average,New York,Master's,3661,6,Female
468,57,Engineering,Senior,63636,2020-10-17,Good,Chicago,High School,9487,4,Male
469,49,Finance,Senior,53475,2014-02-20,Excellent,Dallas,Master's,6938,18,Male
470,50,Engineering,Intern,96871,2013-06-08,Average,Los Angeles,High School,7666,15,Male
471,39,Finance,Intern,107781,2015-07-22,Excellent,Los Angeles,High School,9464,20,Female
472,22,Finance,Junior,57885,2023-05-17,Average,Los Angeles,PhD,1137,11,Male
473,32,Engineering,Intern,96420,2023-01-10,Average,New York,PhD,6995,4,Male
474,45,Marketing,Senior,41598,2013-11-15,Below Average,San Francisco,High School,3482,11,Male
475,28,Finance,Senior,47217,2012-06-17,Below Average,Chicago,Bachelor's,182,2,Female
476,40,Marketing,Manager,89403,2010-04-16,Good,Dallas,High School,1011,6,Male
477,52,Finance,Senior,63452,2022-04-26,Below Average,Chicago,PhD,9896,14,Male
478,34,HR,Intern,94380,2014-09-07,Below Average,Dallas,High School,8576,14,Male
479,58,Engineering,Senior,71140,2014-03-28,Below Average,Chicago,Bachelor's,6901,18,Male
480,39,Marketing,Intern,61163,2017-10-25,Excellent,New York,Bachelor's,9568,17,Female
481,51,Finance,Intern,81687,2013-09-17,Good,Dallas,Bachelor's,2459,4,Female
482,31,Marketing,Intern,95177,2022-06-14,Average,Dallas,Bachelor's,6389,0,Female
483,52,Engineering,Manager,66210,2011-05-30,Average,San Francisco,PhD,3568,20,Male
484,39,Marketing,Manager,129216,2018-12-04,Average,San Francisco,Bachelor's,9402,15,Male
485,29,Engineering,Intern,108452,2010-11-04,Average,Chicago,Bachelor's,9194,7,Male
486,52,Sales,Senior,43547,2018-08-21,Good,Dallas,Master's,7421,16,Male
487,55,Finance,Intern,74876,2016-10-18,Average,New York,Bachelor's,4019,3,Male
488,33,Finance,Junior,77194,2012-12-06,Excellent,Chicago,High School,2943,8,Female
489,22,Sales,Junior,102182,2014-07-01,Good,Dallas,Master's,2567,20,Male
490,33,Marketing,Junior,92563,2018-12-06,Excellent,Dallas,Bachelor's,689,13,Female
491,29,Sales,Intern,124339,2023-01-30,Below Average,New York,Bachelor's,9745,16,Male
492,29,Marketing,Manager,74535,2016-08-30,Average,Chicago,High School,2404,6,Male
493,36,Sales,Manager,99484,2010-11-15,Below Average,Dallas,Bachelor's,5795,2,Male
494,58,HR,Junior,57162,2020-06-21,Good,New York,Master's,8553,20,Female
495,39,Engineering,Manager,35363,2010-09-04,Below Average,Chicago,High School,3568,2,Female
496,61,Finance,Senior,89899,2010-03-18,Good,Dallas,Master's,4154,0,Female
497,41,HR,Intern,36853,2021-10-06,Below Average,New York,Bachelor's,1845,7,Female
498,57,Engineering,Intern,40302,2015-11-03,Excellent,New York,Bachelor's,8373,3,Female
499,55,Engineering,Junior,111167,2014-01-07,Excellent,New York,Master's,908,19,Female
500,62,Engineering,Intern,125191,2022-01-27,Excellent,Los Angeles,Master's,2776,5,Male
501,26,HR,Manager,115020,2013-04-29,Excellent,New York,Bachelor's,8874,14,Female
502,40,Sales,Intern,92627,2018-06-13,Average,Los Angeles,Master's,8171,14,Male
503,56,Engineering,Senior,71457,2011-10-21,Excellent,Dallas,High School,4785,4,Female
504,51,Sales,Senior,89130,2012-02-14,Excellent,Dallas,High School,4112,10,Male
505,48,Finance,Junior,115836,2013-06-16,Excellent,New York,Bachelor's,1314,3,Female
506,64,HR,Intern,80172,2017-03-15,Average,Los Angeles,Bachelor's,4804,5,Female
507,42,Marketing,Junior,107448,2021-08-15,Average,New York,Bachelor's,9067,17,Female
508,49,HR,Intern,35677,2022-08-03,Good,Dallas,PhD,9911,15,Male
509,48,HR,Junior,109281,2013-01-15,Below Average,New York,PhD,9278,7,Female
510,22,Sales,Senior,56597,2015-05-24,Good,Los Angeles,Master's,6608,19,Male
511,61,HR,Intern,132307,2010-03-26,Average,Dallas,Master's,5754,16,Male
512,50,Finance,Senior,56768,2017-06-08,Excellent,Chicago,Bachelor's,2143,15,Female
513,45,Marketing,Junior,67034,2011-12-11,Below Average,San Francisco,Master's,982,16,Female
514,30,Marketing,Intern,57011,2013-05-18,Good,New York,PhD,5418,2,Female
515,34,Sales,Manager,42262,2019-01-08,Below Average,Dallas,Master's,3885,8,Male
516,39,Finance,Junior,75942,2021-05-03,Excellent,New York,PhD,6753,12,Male
517,57,Finance,Manager,54858,2017-03-16,Below Average,Chicago,Bachelor's,7119,7,Female
518,59,Finance,Junior,139204,2018-02-28,Average,Dallas,Bachelor's,4841,18,Male
519,37,Sales,Senior,148580,2010-12-13,Good,Chicago,PhD,7011,3,Male
520,57,HR,Junior,140949,2017-08-09,Good,Los Angeles,Master's,4698,20,Male
521,42,Marketing,Senior,60546,2019-10-12,Below Average,San Francisco,Master's,1514,2,Female
522,27,Sales,Manager,67326,2022-06-14,Excellent,San Francisco,PhD,1778,4,Female
523,39,HR,Junior,73154,2012-03-06,Excellent,Dallas,High School,5772,2,Male
524,54,Finance,Manager,78101,2022-02-21,Below Average,San Francisco,Master's,594,0,Female
525,22,Engineering,Junior,36676,2017-09-29,Good,Los Angeles,PhD,4498,7,Female
526,52,Finance,Junior,69871,2022-04-09,Below Average,Dallas,PhD,5235,17,Male
527,33,Marketing,Manager,134842,2012-06-20,Below Average,Los Angeles,PhD,2352,0,Female
528,51,Sales,Junior,96402,2022-11-04,Good,Dallas,High School,8823,12,Female
529,27,HR,Senior,66406,2015-02-22,Below Average,San Francisco,High School,2046,13,Male
530,34,Finance,Junior,81719,2017-11-03,Excellent,New York,PhD,2865,12,Male
531,36,HR,Intern,146191,2022-07-17,Average,San Francisco,PhD,9407,5,Male
532,28,Engineering,Senior,139438,2014-09-28,Good,Chicago,High School,9942,18,Male
533,41,Marketing,Senior,137615,2025-01-29,Average,Chicago,High School,6562,8,Male
534,28,Sales,Manager,86702,2016-07-23,Excellent,Los Angeles,High School,7125,3,Male
535,35,Finance,Manager,53173,2020-01-10,Below Average,Los Angeles,Master's,9419,4,Male
536,35,Finance,Manager,51525,2010-10-23,Good,Dallas,High School,1058,9,Male
537,65,Engineering,Senior,100975,2024-08-16,Average,New York,Master's,8157,14,Female
538,39,HR,Senior,117839,2017-10-01,Excellent,San Francisco,Master's,5226,20,Female
539,25,Marketing,Junior,51049,2012-08-23,Average,Dallas,Bachelor's,4744,18,Female
540,39,Finance,Senior,86148,2018-06-14,Good,Chicago,High School,1397,16,Male
541,22,Finance,Senior,88060,2010-09-25,Good,Chicago,Master's,9214,16,Female
542,25,Sales,Senior,62260,2022-10-02,Good,Los Angeles,Bachelor's,4727,13,Male
543,23,Marketing,Manager,71501,2024-12-26,Excellent,Los Angeles,Bachelor's,1696,12,Female
544,30,Sales,Senior,117888,2022-08-30,Below Average,New York,Master's,2895,0,Female
545,28,Sales,Senior,145265,2010-01-09,Below Average,Los Angeles,High School,1404,8,Male
546,35,Sales,Senior,84235,2018-01-19,Good,Chicago,Bachelor's,7464,7,Female
547,53,Engineering,Manager,71010,2020-04-03,Good,Dallas,Master's,5625,17,Male
548,57,Engineering,Junior,69736,2020-05-31,Average,San Francisco,Bachelor's,9713,2,Female
549,50,Sales,Intern,109221,2016-10-16,Average,Los Angeles,Master's,5267,6,Male
550,50,Sales,Junior,85238,2015-07-19,Good,Chicago,Bachelor's,2224,11,Female
551,61,Sales,Senior,108892,2013-08-06,Good,San Francisco,Bachelor's,1003,17,Male
552,43,Finance,Manager,44735,2012-06-23,Excellent,Dallas,Bachelor's,1179,19,Female
553,55,HR,Intern,69097,2020-04-13,Good,Dallas,Bachelor's,6071,16,Female
554,33,Engineering,Junior,95651,2022-02-04,Good,Dallas,PhD,9047,19,Male
555,40,HR,Senior,59383,2012-03-02,Below Average,Los Angeles,Master's,3926,4,Male
